用户ID,服务ID,时间,行为,title,内容
Steven,Stack Overflow,2017-02-06 10:31:18Z,comment,Ninject .ToFactory: Exception: &ldquo;Exception thrown: &#39;Ninject.ActivationException&#39; in Ninject.dll&rdquo;,"Your <code>MyClass</code> constructor mixes runtime values with compile time dependencies; this <a href=""https://www.cuttingedge.it/blogs/steven/pivot/entry.php?id=99"" rel=""nofollow noreferrer"">is an anti-pattern</a>."
Steven,Stack Overflow,2017-02-04 09:55:11Z,comment,Delay creation of instance in Simple Injector,"Please show more details about the <code>Configuration</code> class of what part of it prevents it from being created and what dependencies does it have. Preferably, show some real code."
Steven,Stack Overflow,2017-02-15 08:51:28Z,comment,IoC framework in published NuGet library?,"You should make your library <a href=""http://blog.ploeh.dk/2014/05/19/di-friendly-library/"" rel=""nofollow noreferrer"">DI Friendly</a>."
Steven,Stack Overflow,2017-02-12 13:57:13Z,comment,ASP.NET Core database configuration with dependency injection issue,Are you injecting this <code>ApplicationContext</code> into an MVC model somewhere? You should keep your MVC models clean of any dependencies. An MVC model == data.
Steven,Stack Overflow,2017-02-08 15:59:42Z,comment,Unity Dependency Injection&#39;s version of WhatDoIHave,Nope. There is no such thing in Unity.
Steven,Stack Overflow,2017-02-06 10:26:10Z,comment,Ninject .ToFactory: Exception: &ldquo;Exception thrown: &#39;Ninject.ActivationException&#39; in Ninject.dll&rdquo;,"Prevent having factory abstractions in the first place, as explained <a href=""https://www.cuttingedge.it/blogs/steven/pivot/entry.php?id=100"" rel=""nofollow noreferrer"">here</a> in detail."
Steven,Stack Overflow,2017-02-03 16:33:23Z,comment,How do I use ASP.NET Core App Settings with Simple Injector,There is absolutely <i>no reason at all</i> for <i>any application component</i> to depend on <code>IOption&lt;T&gt;</code>. You should absolutely inject the configuration object directly into your classes.
Steven,Stack Overflow,2017-02-15 08:49:55Z,comment,Injecting DI service on a extension method,+10 for @NightOwl888.
Steven,Stack Overflow,2017-02-11 15:12:10Z,comment,ASP.NET Core and ViewModelFactory,"Prevent letting your container forcing limitations on your design. Desgn should be leading, your framrworks and libraries of choice should follow from the selected design, never the other way around."
Steven,Stack Overflow,2017-02-08 14:22:55Z,comment,.NET Framework Class Library with Microsoft.Extensions.DependencyInjection,"There are many downsides to such approach, especially when you make use of the .NET Core DI abstraction which is a <a href=""http://blog.ploeh.dk/2014/05/19/conforming-container/"" rel=""nofollow noreferrer"">Conforming Container</a>."
Steven,Stack Overflow,2017-02-06 10:22:26Z,comment,Implementation of DI in Asp.net Core,Your question is unclear. You might want to rephrase your question. You are &quot;wondering depth implementation of this&quot;? What?
Steven,Stack Overflow,2017-02-03 16:05:11Z,comment,How to use Simple Injector in an Asp.Net MVC helper method,@Luke: I would even go as far as saying that the <code>inject</code> directive is <i>even</i> dirty when doing view localization.
Steven,Stack Overflow,2017-02-14 17:09:17Z,comment,"Asp.net core, basic problems i dont understand","I think I understand LSP just fine :) and yes you are right it is all about behavior. The question here is, do those implementations behave differently from the perspective of the consumer or not."
Steven,Stack Overflow,2017-02-08 14:10:56Z,comment,.NET Framework Class Library with Microsoft.Extensions.DependencyInjection,"As expressed <a href=""http://blog.ploeh.dk/2014/05/19/di-friendly-library/"" rel=""nofollow noreferrer"">here</a> and <a href=""http://blog.ploeh.dk/2011/07/28/CompositionRoot/"" rel=""nofollow noreferrer"">here</a>, class libraries should not use any DI library."
Steven,Stack Overflow,2017-02-06 07:38:29Z,comment,Injecting a logger with constructor dependencies,"Related: <a href=""https://stackoverflow.com/a/29916075/264697"">stackoverflow.com/a/29916075/264697</a>"
Steven,Stack Overflow,2017-02-03 10:48:03Z,comment,Can constructor initialization be used for dependency injection instead of having DI containers?,"The pattern that you use where you have a default constructor that calls into an overloaded constructor (as in <code>public ServiceClient() : this(new Service&lt;User&gt;())</code> is an anti-pattern called <a href=""https://stackoverflow.com/questions/7099406/"">Bastard Injection</a>. This anti-pattern is a specialized form of the <a href=""https://stackoverflow.com/questions/11330877/"">Control Freak anti-pattern</a> and a violation of the <a href=""https://en.wikipedia.org/wiki/Dependency_inversion_principle"" rel=""nofollow noreferrer"">Dependency Inversion Principle</a>."
Steven,Stack Overflow,2017-02-11 14:52:52Z,comment,ASP.NET Core and ViewModelFactory,"Your application might benefit from designs like <a href=""https://www.cuttingedge.it/blogs/steven/pivot/entry.php?id=92"" rel=""nofollow noreferrer"">this one</a>."
Steven,Stack Overflow,2017-02-14 13:21:17Z,comment,Injection of HttpContext related dependencies,"Prevent injecting runtime data like <code>HttpContext</code> or its properties into your components, as <a href=""https://www.cuttingedge.it/blogs/steven/pivot/entry.php?id=99"" rel=""nofollow noreferrer"">described here</a>."
Steven,Stack Overflow,2017-02-08 08:16:58Z,comment,Unity resolve based on class requesting instance,"The use of factory abstractions (even if you use <code>Func&lt;T, R&gt;</code>) are typically <a href=""https://www.cuttingedge.it/blogs/steven/pivot/entry.php?id=100"" rel=""nofollow noreferrer"">a design smell</a>."
Steven,Stack Overflow,2017-02-06 07:38:22Z,comment,Injecting a logger with constructor dependencies,"Prevent doing anything useful in attributes. Attributes should be passive, as explained <a href=""http://blog.ploeh.dk/2014/06/13/passive-attributes/"" rel=""nofollow noreferrer"">here</a> and <a href=""https://www.cuttingedge.it/blogs/steven/pivot/entry.php?id=98"" rel=""nofollow noreferrer"">here</a>."
Steven,Stack Overflow,2017-02-03 10:41:45Z,comment,Can constructor initialization be used for dependency injection instead of having DI containers?,"It&#39;s not so much that a Container gives you a centralized place. It&#39;s actually Dependency Injection does so. Both a Container and the practice of <a href=""http://blog.ploeh.dk/2014/06/10/pure-di/"" rel=""nofollow noreferrer"">Pure DI</a> have the same effect of the appearance of a <a href=""http://blog.ploeh.dk/2011/07/28/CompositionRoot/"" rel=""nofollow noreferrer"">Composition Root</a>."
Steven,Stack Overflow,2017-02-11 08:08:20Z,comment,ASP.NET Core and ViewModelFactory,Can you explain why you want to abstract the creation of view models? A view model is a DTO; it&#39;s something that the Controller should typically new up itself. There&#39;s usually no reason to abstract away the creation of DTOs.
Steven,Stack Overflow,2017-02-14 10:36:49Z,comment,Why ServiceProvider is unable to create instance of controller in ASP.NET Core?,"@Tseng: Thanks for pointing this out. You are right, for integration tests it is more naturally to use the same infrastructure (i.e. container) as in production."
Steven,Stack Overflow,2017-02-08 06:49:05Z,comment,With lifestyle to use for Console Application?,"@AndyCunningham: a per-thread lifestyle is someting different than a lifetime scope. With a scoped lifestyle, instances get a very deterministic lifetime, while per-thread instance lifetime is very undeterministic."
Steven,Stack Overflow,2017-02-06 07:34:37Z,comment,Injecting a logger with constructor dependencies,"I advise against the use of factory abstractions as shown here, as explained <a href=""https://www.cuttingedge.it/blogs/steven/pivot/entry.php?id=100"" rel=""nofollow noreferrer"">here</a>."
Steven,Stack Overflow,2017-02-02 22:01:37Z,comment,How do I use ASP.NET Core App Settings with Simple Injector,"The best practice working with IOptions is described here: <a href=""https://github.com/simpleinjector/SimpleInjector/issues/143#issuecomment-155029876"" rel=""nofollow noreferrer"">github.com/simpleinjector/SimpleInjector/issues/&hellip;</a>"
Steven,Stack Overflow,2017-02-10 07:37:53Z,comment,"IoC, SRP and composition - am I creating too many interfaces?","See <a href=""https://simpleinjector.readthedocs.io/en/latest/advanced.html#batch-registration"" rel=""nofollow noreferrer"">the documentation</a>."
Steven,Stack Overflow,2017-02-14 08:28:25Z,comment,"Asp.net core, basic problems i dont understand","Doing this only makes sense when both interfaces define a different contract, or in other words, when having one <code>IMemoryCache</code> interface would violate the <a href=""https://en.wikipedia.org/wiki/Liskov_substitution_principle"" rel=""nofollow noreferrer"">Liskov Substitution Principle</a>."
Steven,Stack Overflow,2017-02-07 21:55:44Z,comment,Would garbage collector collect singleton instance which is injected through a constructor,"@HenkHolterman: I think the OP refers to the <i>Singleton lifestyle</i>, not the <i>Singleton design pattern</i>."
